DateTime,Open,High,Low,Close,Volume
2017-05-31 10:30:00,35.7588,35.7752,35.6186,35.7471,16345477
2017-05-31 11:30:00,35.7448,35.8219,35.7331,35.8091,8676880
2017-05-31 12:30:00,35.8102,35.857,35.7448,35.7506,6015379
2017-05-31 13:30:00,35.7541,35.8219,35.7191,35.7518,4552283
2017-05-31 14:30:00,35.7541,35.7635,35.6373,35.691,7409391
2017-05-31 15:30:00,35.6934,35.7518,35.656,35.7097,15702240
2017-05-31 16:00:00,35.7097,35.7401,35.6747,35.7401,21128974
2017-06-01 10:30:00,35.7261,35.7635,35.5812,35.6688,11011697
2017-06-01 11:30:00,35.6723,35.7495,35.663,35.7413,6718760
2017-06-01 12:30:00,35.7411,35.7869,35.7051,35.7518,4940797
2017-06-01 13:30:00,35.7518,35.7986,35.7354,35.7565,6064576
2017-06-01 14:30:00,35.7565,35.7714,35.691,35.7097,5752483
2017-06-01 15:30:00,35.7051,35.8126,35.6934,35.8056,12466445
2017-06-01 16:00:00,35.8079,35.8196,35.7448,35.8102,4871250
2017-06-02 10:30:00,35.8313,35.9306,35.8173,35.9213,10132580
2017-06-02 11:30:00,35.9201,35.9991,35.9087,35.9972,7903869
2017-06-02 12:30:00,35.9972,36.1555,35.9961,36.1431,12167039
2017-06-02 13:30:00,36.1422,36.2544,36.1375,36.2532,13585343
2017-06-02 14:30:00,36.2544,36.3362,36.2474,36.2731,14761893
2017-06-02 15:30:00,36.2777,36.3362,36.217,36.3362,28054924
2017-06-02 16:00:00,36.3362,36.3362,36.2315,36.3011,10220749
2017-06-05 10:30:00,36.0206,36.0861,35.9178,35.9482,16694859
2017-06-05 11:30:00,35.9505,36.0113,35.9224,35.9552,11061649
2017-06-05 12:30:00,35.9528,35.9856,35.9306,35.9575,6953157
2017-06-05 13:30:00,35.9598,36.037,35.9295,35.9341,8388776
2017-06-05 14:30:00,35.9318,35.9879,35.9178,35.9411,6989285
2017-06-05 15:30:00,35.9435,35.9879,35.9014,35.9809,15255735
2017-06-05 16:00:00,35.9809,35.9902,35.9435,35.9902,6711992
2017-06-06 10:30:00,35.9832,36.1702,35.9505,36.1454,14292494
2017-06-06 11:30:00,36.1433,36.1772,36.0393,36.0823,8814947
2017-06-06 12:30:00,36.0821,36.1842,36.065,36.1632,6800515
2017-06-06 13:30:00,36.162,36.1842,36.1141,36.1819,5474958
2017-06-06 14:30:00,36.1828,36.404,36.1702,36.3853,14704788
2017-06-06 15:30:00,36.3862,36.4203,36.0417,36.1024,25026472
2017-06-06 16:00:00,36.1024,36.3133,36.0907,36.1024,10233364
2017-06-07 10:30:00,36.3899,36.4601,36.217,36.2894,15488281
2017-06-07 11:30:00,36.2894,36.3783,36.2871,36.3374,7695087
2017-06-07 12:30:00,36.3385,36.3455,36.1094,36.21,8841124
2017-06-07 13:30:00,36.2123,36.3058,36.2006,36.2824,6297462
2017-06-07 14:30:00,36.2824,36.3642,36.2777,36.3245,6582559
2017-06-07 15:30:00,36.3268,36.3572,36.259,36.3175,12963870
2017-06-07 16:00:00,36.3175,36.3315,36.2684,36.3315,7038559
2017-06-08 10:30:00,36.1726,36.238,36.0907,36.2275,13635022
2017-06-08 11:30:00,36.2287,36.2731,36.2032,36.2544,8234848
2017-06-08 12:30:00,36.2544,36.2752,36.1936,36.2333,6534577
2017-06-08 13:30:00,36.2333,36.2497,36.1328,36.1896,6700388
2017-06-08 14:30:00,36.1892,36.2053,36.1211,36.1436,7142048
2017-06-08 15:30:00,36.1445,36.2661,36.1422,36.2123,11818097
2017-06-08 16:00:00,36.2263,36.2287,36.1842,36.1983,10438021
2017-06-09 10:30:00,36.1936,36.2735,36.1165,36.1492,11358713
2017-06-09 11:30:00,36.1492,36.1866,35.8991,35.9598,14833446
2017-06-09 12:30:00,35.961,35.9634,35.1607,35.3731,37442420
2017-06-09 13:30:00,35.3731,35.4269,34.6953,34.991,44353425
2017-06-09 14:30:00,34.9945,35.2282,34.1319,34.5083,55120318
2017-06-09 15:30:00,34.5106,34.8706,34.4732,34.8215,62430958
2017-06-09 16:00:00,34.8215,34.8238,34.7303,34.8051,16203018
2017-06-12 10:30:00,33.5499,33.9543,33.412,33.8725,54167162
2017-06-12 11:30:00,33.8725,34.1483,33.8234,33.9075,33879966
2017-06-12 12:30:00,33.9075,33.9543,33.5663,33.578,22030002
2017-06-12 13:30:00,33.578,33.7159,33.5125,33.5406,18341757
2017-06-12 14:30:00,33.5406,33.793,33.5195,33.6902,19979240
2017-06-12 15:30:00,33.6902,34.001,33.6504,33.987,33490448
2017-06-12 16:00:00,33.9917,34.001,33.9239,33.973,11384022
2017-06-13 10:30:00,34.2956,34.2956,33.9403,33.9543,27724876
2017-06-13 11:30:00,33.9519,34.16,33.9286,34.153,13982762
2017-06-13 12:30:00,34.153,34.2558,34.1436,34.2056,9439445
2017-06-13 13:30:00,34.2044,34.2254,34.0758,34.1647,8361001
2017-06-13 14:30:00,34.1635,34.2395,34.1109,34.2184,8551180
2017-06-13 15:30:00,34.2203,34.3376,34.188,34.2652,16513844
2017-06-13 16:00:00,34.2652,34.2722,34.0104,34.2675,11896080
2017-06-14 10:30:00,34.2769,34.2769,34.0151,34.0641,16371578
2017-06-14 11:30:00,34.0665,34.1693,33.9823,34.1506,11068717
2017-06-14 12:30:00,34.1511,34.153,33.9893,34.0127,7781919
2017-06-14 13:30:00,34.0155,34.0945,34.008,34.0314,6553685
2017-06-14 14:30:00,34.0291,34.1623,33.8024,33.8374,23160137
2017-06-14 15:30:00,33.8351,33.9683,33.6224,33.9309,34555451
2017-06-14 16:00:00,33.9309,33.9683,33.9005,33.9169,7689531
2017-06-15 10:30:00,33.62,33.6785,33.2414,33.4774,30220927
2017-06-15 11:30:00,33.4751,33.5639,33.4097,33.4494,13451461
2017-06-15 12:30:00,33.4517,33.6177,33.433,33.599,10438763
2017-06-15 13:30:00,33.599,33.6644,33.5237,33.5873,9498728
2017-06-15 14:30:00,33.585,33.6878,33.5452,33.613,10846236
2017-06-15 15:30:00,33.6107,33.772,33.5967,33.7299,19502868
2017-06-15 16:00:00,33.7299,33.7346,33.6481,33.7065,5700542
2017-06-16 10:30:00,33.7416,33.7486,33.426,33.4658,16143985
2017-06-16 11:30:00,33.4658,33.5686,33.4234,33.5125,12526442
2017-06-16 12:30:00,33.5125,33.5401,33.426,33.4307,7665614
2017-06-16 13:30:00,33.433,33.4915,33.3559,33.4821,10900557
2017-06-16 14:30:00,33.4821,33.5406,33.412,33.4132,10177058
2017-06-16 15:30:00,33.4143,33.4377,33.239,33.2507,35170789
2017-06-16 16:00:00,33.2507,33.2717,33.232,33.2717,48047566
2017-06-19 10:30:00,33.8701,34.1717,33.8606,34.0992,26389483
2017-06-19 11:30:00,34.0983,34.1436,34.0361,34.0852,10141432
2017-06-19 12:30:00,34.0875,34.12,34.0408,34.1123,7492084
2017-06-19 13:30:00,34.1132,34.3002,34.1062,34.2558,12367980
2017-06-19 14:30:00,34.2535,34.2722,34.1226,34.1389,10291474
2017-06-19 15:30:00,34.1366,34.2535,34.1109,34.2067,19776243
2017-06-19 16:00:00,34.2208,34.2208,34.1857,34.2021,12721292
2017-06-20 10:30:00,33.9917,34.1436,33.9566,34.1109,14485155
2017-06-20 11:30:00,34.1109,34.1132,33.8935,33.994,11625651
2017-06-20 12:30:00,33.9964,34.0641,33.9052,33.959,8189580
2017-06-20 13:30:00,33.959,34.0291,33.9251,34.0197,6922316
2017-06-20 14:30:00,34.0174,34.0606,33.9426,34.0174,7580777
2017-06-20 15:30:00,34.0174,34.1156,33.8795,33.8958,19762073
2017-06-20 16:00:00,33.8958,34.0034,33.8865,33.9029,9396495
2017-06-21 10:30:00,33.8398,34.0747,33.8351,34.0291,12700247
2017-06-21 11:30:00,34.0291,34.0688,33.9145,34.0618,8412150
2017-06-21 12:30:00,34.0618,34.0665,33.9519,33.9912,6704384
2017-06-21 13:30:00,33.9917,34.0595,33.9543,34.0057,6407801
2017-06-21 14:30:00,34.001,34.1273,33.9636,34.0782,7815796
2017-06-21 15:30:00,34.0793,34.1434,34.0571,34.0969,13236679
2017-06-21 16:00:00,34.0969,34.1249,33.9987,34.1156,17098188
2017-06-22 10:30:00,33.973,34.0782,33.9216,34.0151,11328697
2017-06-22 11:30:00,34.0151,34.0279,33.9309,33.98,6842929
2017-06-22 12:30:00,33.9777,34.2301,33.9496,34.2091,7298402
2017-06-22 13:30:00,34.2107,34.2909,34.1834,34.2254,7959609
2017-06-22 14:30:00,34.2254,34.2488,34.1834,34.1997,5211313
2017-06-22 15:30:00,34.1997,34.2044,34.0151,34.0408,13474038
2017-06-22 16:00:00,34.0431,34.0431,34.0314,34.0408,12055609
2017-06-23 10:30:00,34.0805,34.1974,33.9309,34.1553,10355281
2017-06-23 11:30:00,34.1553,34.34,34.1506,34.3283,9165364
2017-06-23 12:30:00,34.3283,34.3669,34.2605,34.3376,7333074
2017-06-23 13:30:00,34.3353,34.3984,34.2769,34.3645,6147258
2017-06-23 14:30:00,34.3657,34.3797,34.2675,34.2839,7024249
2017-06-23 15:30:00,34.2839,34.2991,34.174,34.195,20681771
2017-06-23 16:00:00,34.2137,34.2324,34.174,34.2278,54730582
2017-06-26 10:30:00,34.5877,34.5948,34.1647,34.2441,20768592
2017-06-26 11:30:00,34.2441,34.2488,33.9823,34.098,17393898
2017-06-26 12:30:00,34.0969,34.2418,34.0361,34.2044,8935164
2017-06-26 13:30:00,34.2044,34.2231,34.1343,34.174,5395177
2017-06-26 14:30:00,34.174,34.188,34.0653,34.1153,6629706
2017-06-26 15:30:00,34.1156,34.1436,34.0501,34.0805,14442709
2017-06-26 16:00:00,34.0852,34.1273,34.0805,34.0922,10351600
2017-06-27 10:30:00,33.9636,34.1647,33.9519,34.0875,11231698
2017-06-27 11:30:00,34.0875,34.1273,33.9987,34.0408,6960791
2017-06-27 12:30:00,34.0408,34.1086,33.8795,33.911,8934311
2017-06-27 13:30:00,33.911,33.9356,33.6481,33.7743,15355738
2017-06-27 14:30:00,33.7743,33.8187,33.6948,33.793,11127408
2017-06-27 15:30:00,33.793,33.8421,33.5709,33.6083,22427826
2017-06-27 16:00:00,33.5967,33.6481,33.578,33.6107,7552764
2017-06-28 10:30:00,33.5593,33.9543,33.4634,33.9005,18026522
2017-06-28 11:30:00,33.8982,33.9706,33.8374,33.9169,8055437
2017-06-28 12:30:00,33.9122,34.0945,33.8795,34.0501,9043791
2017-06-28 13:30:00,34.0525,34.1366,34.001,34.0034,7819386
2017-06-28 14:30:00,34.0057,34.1062,34.0057,34.0875,6301984
2017-06-28 15:30:00,34.0875,34.153,34.0408,34.0875,12772476
2017-06-28 16:00:00,34.0875,34.1062,34.0665,34.0758,6723615
2017-06-29 10:30:00,33.7509,33.8374,33.6528,33.7353,17065379
2017-06-29 11:30:00,33.7322,33.779,33.4237,33.4728,18674315
2017-06-29 12:30:00,33.4774,33.6434,33.3629,33.398,13692876
2017-06-29 13:30:00,33.4001,33.4704,33.2577,33.2998,16337563
2017-06-29 14:30:00,33.2975,33.4915,33.2624,33.4354,12997073
2017-06-29 15:30:00,33.4354,33.6738,33.426,33.5826,20581268
2017-06-29 16:00:00,33.585,33.6247,33.5639,33.606,7583057
2017-06-30 10:30:00,33.7598,33.7862,33.6083,33.7392,12078493
2017-06-30 11:30:00,33.7392,33.8304,33.6878,33.8164,7593511
2017-06-30 12:30:00,33.8164,33.8257,33.6831,33.7065,5571155
2017-06-30 13:30:00,33.7065,33.8117,33.7065,33.7825,4425079
2017-06-30 14:30:00,33.7813,33.8327,33.7346,33.8248,6086173
2017-06-30 15:30:00,33.8257,33.8631,33.6598,33.6668,17307851
2017-06-30 16:00:00,33.6668,33.7065,33.6644,33.6831,11625395
2017-07-03 10:30:00,33.8468,33.8701,33.6013,33.6037,11565274
2017-07-03 11:30:00,33.6039,33.6761,33.4494,33.6761,10789909
2017-07-03 12:30:00,33.6738,33.675,33.4634,33.5429,15153340
2017-07-03 13:30:00,33.5452,33.6743,33.5219,33.5429,5936984
2017-07-03 14:30:00,33.5522,33.5522,33.5406,33.5452,81652
2017-07-03 15:30:00,33.5406,33.5663,33.5406,33.5581,11497
2017-07-03 16:00:00,33.5499,33.5499,33.5499,33.5499,1711
2017-07-05 10:30:00,33.578,33.6177,33.3615,33.5406,15556605
2017-07-05 11:30:00,33.5406,33.6948,33.5335,33.6948,8120547
2017-07-05 12:30:00,33.6948,33.8444,33.6785,33.7977,9136581
2017-07-05 13:30:00,33.7988,33.8257,33.6972,33.7042,5978484
2017-07-05 14:30:00,33.7021,33.8024,33.6341,33.706,7673046
2017-07-05 15:30:00,33.7042,33.7463,33.6331,33.6808,10860793
2017-07-05 16:00:00,33.6808,33.6995,33.6644,33.6808,13386220
2017-07-06 10:30:00,33.3699,33.4681,33.2881,33.3419,16575902
2017-07-06 11:30:00,33.3442,33.5335,33.3138,33.4213,12349883
2017-07-06 12:30:00,33.4213,33.5008,33.3419,33.4658,7990859
2017-07-06 13:30:00,33.4658,33.4786,33.3769,33.3933,7134894
2017-07-06 14:30:00,33.3933,33.4143,33.3278,33.3863,8035477
2017-07-06 15:30:00,33.3874,33.412,33.3138,33.3606,16482883
2017-07-06 16:00:00,33.3629,33.3699,33.3606,33.3629,8429725
2017-07-07 10:30:00,33.6621,33.6902,33.5429,33.6214,9487608
2017-07-07 11:30:00,33.62,33.7182,33.585,33.6948,7887272
2017-07-07 12:30:00,33.6948,33.7226,33.6434,33.717,5329841
2017-07-07 13:30:00,33.717,33.8351,33.7042,33.8117,6771193
2017-07-07 14:30:00,33.814,33.8164,33.7018,33.779,6197805
2017-07-07 15:30:00,33.7766,33.7965,33.6644,33.6995,13147191
2017-07-07 16:00:00,33.7018,33.7205,33.6948,33.7159,7915016
2017-07-10 10:30:00,33.5359,33.8701,33.5265,33.8561,12212979
2017-07-10 11:30:00,33.8538,33.8912,33.8187,33.8573,7616118
2017-07-10 12:30:00,33.8561,34.0151,33.8468,34.0104,9440358
2017-07-10 13:30:00,34.0127,34.098,34.0034,34.0957,7471684
2017-07-10 14:30:00,34.0959,34.1156,34.0244,34.0454,6019099
2017-07-10 15:30:00,34.0454,34.0595,33.9005,33.9145,16647172
2017-07-10 16:00:00,33.9075,33.9496,33.8958,33.8958,11198990
2017-07-11 10:30:00,33.8514,34.0641,33.8094,33.9744,12103996
2017-07-11 11:30:00,33.973,33.987,33.7486,33.9216,11606646
2017-07-11 12:30:00,33.9216,33.9449,33.8304,33.9192,5199100
2017-07-11 13:30:00,33.9216,34.0641,33.8935,34.0454,7192693
2017-07-11 14:30:00,34.0454,34.0922,33.9893,34.001,6072062
2017-07-11 15:30:00,33.9999,34.0758,33.994,34.0221,10927023
2017-07-11 16:00:00,34.0221,34.0501,34.0174,34.0174,8490085
2017-07-12 10:30:00,33.9636,34.0151,33.8514,33.8713,17438193
2017-07-12 11:30:00,33.8713,34.0291,33.8701,33.9356,9478523
2017-07-12 12:30:00,33.9361,33.9613,33.8865,33.9543,7244154
2017-07-12 13:30:00,33.9545,34.0338,33.8958,34.0303,6725641
2017-07-12 14:30:00,34.0314,34.1062,33.9893,34.098,7736314
2017-07-12 15:30:00,34.0992,34.1413,34.0548,34.0735,16203844
2017-07-12 16:00:00,34.0665,34.0992,34.0104,34.0151,6890194
2017-07-13 10:30:00,34.3657,34.4522,34.2582,34.3937,15727896
2017-07-13 11:30:00,34.3937,34.4942,34.3096,34.4844,10616111
2017-07-13 12:30:00,34.4837,34.7093,34.4522,34.6798,14355566
2017-07-13 13:30:00,34.6801,34.6999,34.5293,34.5877,12909949
2017-07-13 14:30:00,34.5894,34.6485,34.5083,34.5539,9189880
2017-07-13 15:30:00,34.5527,34.6135,34.4966,34.5433,14551089
2017-07-13 16:00:00,34.541,34.5574,34.5059,34.5503,6645553
2017-07-14 10:30:00,34.4685,34.562,34.4381,34.5036,9468209
2017-07-14 11:30:00,34.5036,34.548,34.4592,34.5445,6600261
2017-07-14 12:30:00,34.5445,34.7841,34.5363,34.7588,10586094
2017-07-14 13:30:00,34.7588,34.8495,34.7116,34.8294,8684409
2017-07-14 14:30:00,34.8325,34.8554,34.7934,34.7958,7601678
2017-07-14 15:30:00,34.7981,34.9056,34.7958,34.8379,16872589
2017-07-14 16:00:00,34.8425,34.8706,34.8379,34.8379,6540234
2017-07-17 10:30:00,35.2074,35.2726,35.0389,35.0611,18893985
2017-07-17 11:30:00,35.0623,35.0985,34.9547,34.9711,10485236
2017-07-17 12:30:00,34.9688,35.0926,34.9501,35.0763,6361762
2017-07-17 13:30:00,35.0786,35.0926,34.9664,34.9898,6287531
2017-07-17 14:30:00,34.991,35.0132,34.929,34.9781,6752835
2017-07-17 15:30:00,34.9828,35.0389,34.9454,34.9688,11145285
2017-07-17 16:00:00,34.9688,35.0272,34.9594,35.0015,7968884
2017-07-18 10:30:00,34.7911,34.908,34.7514,34.8846,12456592
2017-07-18 11:30:00,34.8823,34.9384,34.8308,34.894,7234464
2017-07-18 12:30:00,34.894,35.0015,34.8519,34.9875,6865549
2017-07-18 13:30:00,34.9839,35.0669,34.9407,35.0328,6275611
2017-07-18 14:30:00,35.0319,35.0365,34.9407,34.9734,6605351
2017-07-18 15:30:00,34.9734,35.0926,34.9688,35.081,12143425
2017-07-18 16:00:00,35.081,35.095,35.0716,35.0763,5014721
2017-07-19 10:30:00,35.2119,35.2516,35.1207,35.1581,11272091
2017-07-19 11:30:00,35.1581,35.2399,35.1581,35.2329,7121420
2017-07-19 12:30:00,35.2352,35.303,35.2189,35.2983,7557254
2017-07-19 13:30:00,35.2983,35.3942,35.2656,35.3054,12643893
2017-07-19 14:30:00,35.3068,35.3661,35.3068,35.3077,5913871
2017-07-19 15:30:00,35.31,35.3194,35.2352,35.3007,13435805
2017-07-19 16:00:00,35.3007,35.3077,35.2493,35.3007,9963150
2017-07-20 10:30:00,35.3217,35.3287,35.1067,35.1885,13251312
2017-07-20 11:30:00,35.1843,35.2586,35.1628,35.2259,6223023
2017-07-20 12:30:00,35.2245,35.3093,35.2212,35.2422,3666664
2017-07-20 13:30:00,35.2434,35.2773,35.1791,35.2764,3662345
2017-07-20 14:30:00,35.275,35.275,35.1628,35.1932,5482017
2017-07-20 15:30:00,35.1955,35.2913,35.1417,35.1441,14173644
2017-07-20 16:00:00,35.1417,35.1838,35.1113,35.1558,5939491
2017-07-21 10:30:00,34.9571,35.0739,34.9197,34.9865,10860377
2017-07-21 11:30:00,34.9875,35.0599,34.9127,35.0529,8907300
2017-07-21 12:30:00,35.0552,35.1417,35.0342,35.1354,5368817
2017-07-21 13:30:00,35.1371,35.1651,35.0599,35.0856,5238032
2017-07-21 14:30:00,35.0845,35.0926,35.0436,35.0728,4897765
2017-07-21 15:30:00,35.0739,35.1394,35.0459,35.1324,16799170
2017-07-21 16:00:00,35.1394,35.1394,34.9103,35.1207,12238697
2017-07-24 10:30:00,35.1908,35.3731,35.1815,35.3241,12873581
2017-07-24 11:30:00,35.3241,35.3708,35.2539,35.3615,6446915
2017-07-24 12:30:00,35.3615,35.5134,35.3591,35.4975,8369496
2017-07-24 13:30:00,35.4994,35.5298,35.455,35.4737,6739522
2017-07-24 14:30:00,35.4713,35.4924,35.4199,35.4877,5828939
2017-07-24 15:30:00,35.4888,35.6326,35.4269,35.5555,20582095
2017-07-24 16:00:00,35.5555,35.6326,35.497,35.4994,12669083
2017-07-25 10:30:00,35.9037,35.9295,35.7939,35.8348,10444597
2017-07-25 11:30:00,35.836,35.9598,35.8196,35.9224,8812017
2017-07-25 12:30:00,35.9215,35.9341,35.8278,35.8591,5728082
2017-07-25 13:30:00,35.857,35.8874,35.7939,35.8149,5746991
2017-07-25 14:30:00,35.8126,35.8219,35.7331,35.7822,5785488
2017-07-25 15:30:00,35.7822,35.8032,35.6817,35.7051,10639134
2017-07-25 16:00:00,35.7097,35.7354,35.6162,35.7261,6568385
2017-07-26 10:30:00,35.8638,35.9809,35.7986,35.8072,11425456
2017-07-26 11:30:00,35.8077,35.9131,35.8056,35.871,6817434
2017-07-26 12:30:00,35.8745,35.9458,35.8593,35.9037,5198769
2017-07-26 13:30:00,35.9037,35.9108,35.8476,35.864,3142083
2017-07-26 14:30:00,35.8593,35.9505,35.836,35.8944,5622514
2017-07-26 15:30:00,35.8921,35.9276,35.8161,35.8804,8037702
2017-07-26 16:00:00,35.8804,35.9271,35.8102,35.878,10809505
2017-07-27 10:30:00,35.7693,35.9704,35.7565,35.8874,10253259
2017-07-27 11:30:00,35.8897,35.8991,35.7939,35.8383,7344314
2017-07-27 12:30:00,35.836,35.8535,35.1464,35.2399,14941223
2017-07-27 13:30:00,35.2399,35.3636,34.4311,34.9582,36658596
2017-07-27 14:30:00,34.9594,35.0786,34.8495,35.0669,15499131
2017-07-27 15:30:00,35.0669,35.2095,34.9571,35.1908,19812386
2017-07-27 16:00:00,35.1932,35.1932,35.109,35.1558,9111301
2017-07-28 10:30:00,34.9503,35.109,34.9454,34.9781,9130599
2017-07-28 11:30:00,34.9781,35.0272,34.936,34.9996,7586607
2017-07-28 12:30:00,34.9991,35.0926,34.9898,35.0716,5806379
2017-07-28 13:30:00,35.0718,35.0833,35.0038,35.0298,4501770
2017-07-28 14:30:00,35.0342,35.0693,35.0132,35.0249,4963591
2017-07-28 15:30:00,35.0249,35.0365,34.8729,34.943,13661317
2017-07-28 16:00:00,34.9454,34.9454,34.9056,34.9267,5930416
2017-07-31 10:30:00,34.9197,34.936,34.6532,34.7794,13696705
2017-07-31 11:30:00,34.7818,34.8519,34.721,34.7829,6150793
2017-07-31 12:30:00,34.7818,34.8227,34.6962,34.7677,5732172
2017-07-31 13:30:00,34.7701,34.7911,34.6509,34.6883,6222594
2017-07-31 14:30:00,34.6885,34.7841,34.6251,34.7151,6877119
2017-07-31 15:30:00,34.714,34.8285,34.714,34.7747,12715051
2017-07-31 16:00:00,34.7747,34.8028,34.6791,34.7771,10399074
2017-08-01 10:30:00,34.7794,34.9033,34.735,34.8846,14355256
2017-08-01 11:30:00,34.8846,34.8869,34.6906,34.8208,11021477
2017-08-01 12:30:00,34.8201,34.8402,34.7584,34.8402,6998051
2017-08-01 13:30:00,34.839,34.8706,34.8075,34.8355,7464375
2017-08-01 14:30:00,34.8343,34.9103,34.8262,34.908,10356764
2017-08-01 15:30:00,34.908,35.1137,34.8215,35.0739,28061273
2017-08-01 16:00:00,35.0739,35.1417,34.9103,34.9921,4809675
2017-08-02 10:30:00,36.9117,37.0351,36.5021,36.7008,62357738
2017-08-02 11:30:00,36.7008,36.9486,36.5606,36.8808,31615006
2017-08-02 12:30:00,36.8832,36.9206,36.6821,36.7277,14406840
2017-08-02 13:30:00,36.7289,36.8479,36.633,36.7871,15672022
2017-08-02 14:30:00,36.7897,36.9346,36.7499,36.9126,14750861
2017-08-02 15:30:00,36.9135,37.0211,36.6985,36.7336,27846520
2017-08-02 16:00:00,36.7336,37.0865,36.6845,36.7452,10653439
2017-08-03 10:30:00,36.5208,36.5262,36.2964,36.5092,19716032
2017-08-03 11:30:00,36.5068,36.6564,36.4327,36.454,13139190
2017-08-03 12:30:00,36.4531,36.5092,36.3853,36.4437,7564551
2017-08-03 13:30:00,36.4437,36.446,36.3,36.418,9257532
2017-08-03 14:30:00,36.4222,36.4671,36.3292,36.3525,7634179
2017-08-03 15:30:00,36.3516,36.4507,36.2357,36.3502,18489985
2017-08-03 16:00:00,36.3151,36.4297,36.3151,36.3712,6935883
2017-08-04 10:30:00,36.6354,36.7569,36.4764,36.5671,18924216
2017-08-04 11:30:00,36.5699,36.6821,36.5138,36.569,8960930
2017-08-04 12:30:00,36.5723,36.5933,36.4203,36.4881,6457222
2017-08-04 13:30:00,36.4902,36.5232,36.4133,36.5045,5893760
2017-08-04 14:30:00,36.5057,36.5255,36.4496,36.4671,4669379
2017-08-04 15:30:00,36.4694,36.5629,36.4531,36.5442,12334602
2017-08-04 16:00:00,36.5559,36.5723,36.5349,36.5723,5568791
2017-08-07 10:30:00,36.8025,36.8691,36.7569,36.8247,12064589
2017-08-07 11:30:00,36.8271,36.9673,36.7897,36.9411,10421669
2017-08-07 12:30:00,36.935,36.9767,36.8551,36.9182,7714619
2017-08-07 13:30:00,36.9182,36.9299,36.8925,36.9203,4961879
2017-08-07 14:30:00,36.9182,37.0374,36.9019,37.0014,7984483
2017-08-07 15:30:00,37.0005,37.1473,36.979,37.1169,18820980
2017-08-07 16:00:00,37.1216,37.1356,37.0702,37.1169,7215716
2017-08-08 10:30:00,37.2688,37.6756,37.2572,37.6721,33598411
2017-08-08 11:30:00,37.6685,37.8275,37.6428,37.7375,23366459
2017-08-08 12:30:00,37.7363,37.809,37.6218,37.6802,14747413
2017-08-08 13:30:00,37.6786,37.7083,37.5447,37.6746,12641190
2017-08-08 14:30:00,37.6756,37.7036,37.6309,37.6849,7653467
2017-08-08 15:30:00,37.6849,37.6891,37.2852,37.4231,27443882
2017-08-08 16:00:00,37.4184,37.5264,37.2899,37.332,5268512
2017-08-09 10:30:00,37.4874,37.6452,37.2338,37.5493,16742657
2017-08-09 11:30:00,37.5493,37.5727,37.3764,37.5704,12448974
2017-08-09 12:30:00,37.5727,37.5821,37.4395,37.4738,9352547
2017-08-09 13:30:00,37.4745,37.6896,37.4745,37.6802,10617954
2017-08-09 14:30:00,37.6826,37.6966,37.4956,37.5517,10826388
2017-08-09 15:30:00,37.5517,37.6826,37.4932,37.6569,17016636
2017-08-09 16:00:00,37.6592,37.6732,37.6475,37.6732,3498508
2017-08-10 10:30:00,37.3096,37.3823,37.089,37.3378,20028741
2017-08-10 11:30:00,37.3387,37.3387,36.9107,36.9576,18243523
2017-08-10 12:30:00,36.9564,37.0562,36.7065,36.8121,20728545
2017-08-10 13:30:00,36.8121,36.9529,36.7464,36.798,14576754
2017-08-10 14:30:00,36.8004,36.9482,36.7652,36.8309,11414988
2017-08-10 15:30:00,36.8309,36.8684,36.2864,36.4484,35818021
2017-08-10 16:00:00,36.446,36.683,36.4343,36.446,6862110
2017-08-11 10:30:00,37.0362,37.2117,36.8543,36.9506,20426950
2017-08-11 11:30:00,36.9468,37.0468,36.8708,36.9904,9775605
2017-08-11 12:30:00,36.9881,37.089,36.9412,37.0327,6655047
2017-08-11 13:30:00,37.035,37.0843,36.9646,37.0562,6842392
2017-08-11 14:30:00,37.0562,37.15,36.8802,36.9013,10626603
2017-08-11 15:30:00,36.9013,36.9834,36.8121,36.9576,16824551
2017-08-11 16:00:00,36.9552,36.9646,36.9036,36.913,4109787
2017-08-14 10:30:00,37.373,37.4832,37.36,37.4293,11801128
2017-08-14 11:30:00,37.4297,37.4309,37.3471,37.3866,7363901
2017-08-14 12:30:00,37.387,37.4105,37.3237,37.3917,5155097
2017-08-14 13:30:00,37.3941,37.556,37.3659,37.5231,12480976
2017-08-14 14:30:00,37.5231,37.5818,37.4199,37.4539,8374813
2017-08-14 15:30:00,37.453,37.5959,37.441,37.495,14657534
2017-08-14 16:00:00,37.4973,37.5701,37.4973,37.5466,8496085
2017-08-15 10:30:00,37.7203,37.8611,37.6428,37.8282,18133314
2017-08-15 11:30:00,37.8282,37.9338,37.7695,37.8458,13408754
2017-08-15 12:30:00,37.8458,38.0582,37.8331,38.0523,15728900
2017-08-15 13:30:00,38.0523,38.0617,37.8892,37.9291,14853811
2017-08-15 14:30:00,37.9268,37.9878,37.8986,37.9338,9003841
2017-08-15 15:30:00,37.9324,38.0206,37.908,37.9315,17460589
2017-08-15 16:00:00,37.9221,37.9432,37.9056,37.9221,5606456
2017-08-16 10:30:00,37.8869,38.1075,37.8071,38.0699,13921723
2017-08-16 11:30:00,38.0687,38.0934,37.962,38.0183,11140130
2017-08-16 12:30:00,38.0206,38.1356,37.9277,37.9526,12419851
